sku,name,brand,category_id,vehicle_type,product_type,compatible_makes,compatible_models,fitment_year_range,item_number,primary_image,gallery_images,custom_attributes,Year,Make,Model,Position,Vendor Part Number
0340-0888,Angel� Scooter Tire,PIRELLI,1,Street Bike,Tires,Harley-Davidson,Angel� Scooter Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_0b881464046d2567dad2d23dd81c9230.webp,['https://americaapi.kaafifoods.com/storage/products/prod_0b881464046d2567dad2d23dd81c9230.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Angel\ufffd Scooter Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Angel� Scooter Tire,"Front, Rear",0340-0888
0340-0890,Angel� Scooter Tire,PIRELLI,1,Street Bike,Tires,Harley-Davidson,Angel� Scooter Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_0b881464046d2567dad2d23dd81c9230.webp,['https://americaapi.kaafifoods.com/storage/products/prod_0b881464046d2567dad2d23dd81c9230.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Angel\ufffd Scooter Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Angel� Scooter Tire,"Front, Rear",0340-0890
0340-0920,K6022 Kozmik Tire,KENDA,1,Street Bike,Tires,Harley-Davidson,K6022 Kozmik Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_149f11e2879ffe9dc460f53b2daa6ed9.webp,['https://americaapi.kaafifoods.com/storage/products/prod_149f11e2879ffe9dc460f53b2daa6ed9.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""K6022 Kozmik Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,K6022 Kozmik Tire,"Front, Rear",0340-0920
0340-0921,K6022 Kozmik Tire,KENDA,1,Street Bike,Tires,Harley-Davidson,K6022 Kozmik Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_149f11e2879ffe9dc460f53b2daa6ed9.webp,['https://americaapi.kaafifoods.com/storage/products/prod_149f11e2879ffe9dc460f53b2daa6ed9.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""K6022 Kozmik Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,K6022 Kozmik Tire,"Front, Rear",0340-0921
0340-0922,K6022 Kozmik Tire,KENDA,1,Street Bike,Tires,Harley-Davidson,K6022 Kozmik Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_149f11e2879ffe9dc460f53b2daa6ed9.webp,['https://americaapi.kaafifoods.com/storage/products/prod_149f11e2879ffe9dc460f53b2daa6ed9.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""K6022 Kozmik Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,K6022 Kozmik Tire,"Front, Rear",0340-0922
0340-0923,K6022 Kozmik Tire,KENDA,1,Street Bike,Tires,Harley-Davidson,K6022 Kozmik Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_149f11e2879ffe9dc460f53b2daa6ed9.webp,['https://americaapi.kaafifoods.com/storage/products/prod_149f11e2879ffe9dc460f53b2daa6ed9.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""K6022 Kozmik Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,K6022 Kozmik Tire,"Front, Rear",0340-0923
0340-0924,D604 Tire,DUNLOP,1,Street Bike,Tires,Harley-Davidson,D604 Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_8f8cacfddd14561c044a35ca97750859.webp,['https://americaapi.kaafifoods.com/storage/products/prod_8f8cacfddd14561c044a35ca97750859.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""D604 Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,D604 Tire,"Front, Rear",0340-0924
0340-0925,D604 Tire,DUNLOP,1,Street Bike,Tires,Harley-Davidson,D604 Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_d41a0f849d0878de09fd909a33c07ff5.webp,['https://americaapi.kaafifoods.com/storage/products/prod_d41a0f849d0878de09fd909a33c07ff5.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""D604 Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,D604 Tire,"Front, Rear",0340-0925
0340-0926,K180 Tire,DUNLOP,1,Street Bike,Tires,Harley-Davidson,K180 Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_9d452c5e18e288a6e7088ab44a114f24.webp,['https://americaapi.kaafifoods.com/storage/products/prod_9d452c5e18e288a6e7088ab44a114f24.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""K180 Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,K180 Tire,"Front, Rear",0340-0926
0340-0927,K180 Tire,DUNLOP,1,Street Bike,Tires,Harley-Davidson,K180 Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_9d452c5e18e288a6e7088ab44a114f24.webp,['https://americaapi.kaafifoods.com/storage/products/prod_9d452c5e18e288a6e7088ab44a114f24.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""K180 Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,K180 Tire,"Front, Rear",0340-0927
0340-0955,GP22 Dual Sport Tire,IRC,1,Dirt Bike,Tires,Harley-Davidson,GP22 Dual Sport Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_afcce8cd601047c4f2bd56319b79c5d9.webp,['https://americaapi.kaafifoods.com/storage/products/prod_afcce8cd601047c4f2bd56319b79c5d9.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Dirt Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""GP22 Dual Sport Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,GP22 Dual Sport Tire,"Front, Rear",0340-0955
0340-0956,GP22 Dual Sport Tire,IRC,1,Dirt Bike,Tires,Harley-Davidson,GP22 Dual Sport Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_afcce8cd601047c4f2bd56319b79c5d9.webp,['https://americaapi.kaafifoods.com/storage/products/prod_afcce8cd601047c4f2bd56319b79c5d9.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Dirt Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""GP22 Dual Sport Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,GP22 Dual Sport Tire,"Front, Rear",0340-0956
0340-0957,GP22 Dual Sport Tire,IRC,1,Dirt Bike,Tires,Harley-Davidson,GP22 Dual Sport Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_afcce8cd601047c4f2bd56319b79c5d9.webp,['https://americaapi.kaafifoods.com/storage/products/prod_afcce8cd601047c4f2bd56319b79c5d9.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Dirt Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""GP22 Dual Sport Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,GP22 Dual Sport Tire,"Front, Rear",0340-0957
0340-0963,Battlax SC Tire,BRIDGESTONE,1,Street Bike,Tires,Harley-Davidson,Battlax SC Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_50d852c0d70f679fe8c3b5761074c4eb.webp,['https://americaapi.kaafifoods.com/storage/products/prod_50d852c0d70f679fe8c3b5761074c4eb.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Battlax SC Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Battlax SC Tire,"Front, Rear",0340-0963
0340-0964,Battlax SC Tire,BRIDGESTONE,1,Street Bike,Tires,Harley-Davidson,Battlax SC Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_50d852c0d70f679fe8c3b5761074c4eb.webp,['https://americaapi.kaafifoods.com/storage/products/prod_50d852c0d70f679fe8c3b5761074c4eb.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Battlax SC Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Battlax SC Tire,"Front, Rear",0340-0964
0340-0966,Battlax SC Tire,BRIDGESTONE,1,Street Bike,Tires,Harley-Davidson,Battlax SC Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_50d852c0d70f679fe8c3b5761074c4eb.webp,['https://americaapi.kaafifoods.com/storage/products/prod_50d852c0d70f679fe8c3b5761074c4eb.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Battlax SC Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Battlax SC Tire,"Front, Rear",0340-0966
0340-0967,Battlax SC Tire,BRIDGESTONE,1,Street Bike,Tires,Harley-Davidson,Battlax SC Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_50d852c0d70f679fe8c3b5761074c4eb.webp,['https://americaapi.kaafifoods.com/storage/products/prod_50d852c0d70f679fe8c3b5761074c4eb.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Battlax SC Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Battlax SC Tire,"Front, Rear",0340-0967
0340-0968,Battlax SC Tire,BRIDGESTONE,1,Street Bike,Tires,Harley-Davidson,Battlax SC Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_50d852c0d70f679fe8c3b5761074c4eb.webp,['https://americaapi.kaafifoods.com/storage/products/prod_50d852c0d70f679fe8c3b5761074c4eb.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Battlax SC Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Battlax SC Tire,"Front, Rear",0340-0968
0340-0969,Battlax SC Tire,BRIDGESTONE,1,Street Bike,Tires,Harley-Davidson,Battlax SC Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_50d852c0d70f679fe8c3b5761074c4eb.webp,['https://americaapi.kaafifoods.com/storage/products/prod_50d852c0d70f679fe8c3b5761074c4eb.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Battlax SC Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Battlax SC Tire,"Front, Rear",0340-0969
0340-0970,Battlax SC Tire,BRIDGESTONE,1,Street Bike,Tires,Harley-Davidson,Battlax SC Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_50d852c0d70f679fe8c3b5761074c4eb.webp,['https://americaapi.kaafifoods.com/storage/products/prod_50d852c0d70f679fe8c3b5761074c4eb.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Battlax SC Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Battlax SC Tire,"Front, Rear",0340-0970
0340-0971,Battlax SC Tire,BRIDGESTONE,1,Street Bike,Tires,Harley-Davidson,Battlax SC Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_50d852c0d70f679fe8c3b5761074c4eb.webp,['https://americaapi.kaafifoods.com/storage/products/prod_50d852c0d70f679fe8c3b5761074c4eb.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Battlax SC Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Battlax SC Tire,"Front, Rear",0340-0971
0340-0972,Battlax SC Tire,BRIDGESTONE,1,Street Bike,Tires,Harley-Davidson,Battlax SC Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_85dc51d1a9d82113abda6bdbe9a58b89.webp,['https://americaapi.kaafifoods.com/storage/products/prod_85dc51d1a9d82113abda6bdbe9a58b89.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Battlax SC Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Battlax SC Tire,"Front, Rear",0340-0972
0340-0973,Battlax SC Tire,BRIDGESTONE,1,Street Bike,Tires,Harley-Davidson,Battlax SC Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_85dc51d1a9d82113abda6bdbe9a58b89.webp,['https://americaapi.kaafifoods.com/storage/products/prod_85dc51d1a9d82113abda6bdbe9a58b89.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Battlax SC Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Battlax SC Tire,"Front, Rear",0340-0973
0340-0974,Battlax SC Tire,BRIDGESTONE,1,Street Bike,Tires,Harley-Davidson,Battlax SC Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_85dc51d1a9d82113abda6bdbe9a58b89.webp,['https://americaapi.kaafifoods.com/storage/products/prod_85dc51d1a9d82113abda6bdbe9a58b89.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Battlax SC Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Battlax SC Tire,"Front, Rear",0340-0974
0340-0975,Battlax SC Tire,BRIDGESTONE,1,Street Bike,Tires,Harley-Davidson,Battlax SC Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_85dc51d1a9d82113abda6bdbe9a58b89.webp,['https://americaapi.kaafifoods.com/storage/products/prod_85dc51d1a9d82113abda6bdbe9a58b89.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Battlax SC Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Battlax SC Tire,"Front, Rear",0340-0975
0340-0976,Battlax SC Tire,BRIDGESTONE,1,Street Bike,Tires,Harley-Davidson,Battlax SC Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_85dc51d1a9d82113abda6bdbe9a58b89.webp,['https://americaapi.kaafifoods.com/storage/products/prod_85dc51d1a9d82113abda6bdbe9a58b89.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Battlax SC Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Battlax SC Tire,"Front, Rear",0340-0976
0340-0977,Battlax SC Tire,BRIDGESTONE,1,Street Bike,Tires,Harley-Davidson,Battlax SC Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_85dc51d1a9d82113abda6bdbe9a58b89.webp,['https://americaapi.kaafifoods.com/storage/products/prod_85dc51d1a9d82113abda6bdbe9a58b89.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Battlax SC Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Battlax SC Tire,"Front, Rear",0340-0977
0340-0978,Battlax SC Tire,BRIDGESTONE,1,Street Bike,Tires,Harley-Davidson,Battlax SC Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_85dc51d1a9d82113abda6bdbe9a58b89.webp,['https://americaapi.kaafifoods.com/storage/products/prod_85dc51d1a9d82113abda6bdbe9a58b89.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Battlax SC Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Battlax SC Tire,"Front, Rear",0340-0978
0340-0982,Battlax SC Tire,BRIDGESTONE,1,Street Bike,Tires,Harley-Davidson,Battlax SC Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_85dc51d1a9d82113abda6bdbe9a58b89.webp,['https://americaapi.kaafifoods.com/storage/products/prod_85dc51d1a9d82113abda6bdbe9a58b89.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Battlax SC Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Battlax SC Tire,"Front, Rear",0340-0982
0340-0983,Battlax SC Tire,BRIDGESTONE,1,Street Bike,Tires,Harley-Davidson,Battlax SC Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_85dc51d1a9d82113abda6bdbe9a58b89.webp,['https://americaapi.kaafifoods.com/storage/products/prod_85dc51d1a9d82113abda6bdbe9a58b89.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Battlax SC Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Battlax SC Tire,"Front, Rear",0340-0983
0340-0984,Battlax SC2 Rain Tire,BRIDGESTONE,1,Street Bike,Tires,Harley-Davidson,Battlax SC2 Rain Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_532612da4f5644358affcd06cf25ab48.webp,['https://americaapi.kaafifoods.com/storage/products/prod_532612da4f5644358affcd06cf25ab48.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Battlax SC2 Rain Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Battlax SC2 Rain Tire,"Front, Rear",0340-0984
0340-0985,Battlax SC2 Rain Tire,BRIDGESTONE,1,Street Bike,Tires,Harley-Davidson,Battlax SC2 Rain Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_532612da4f5644358affcd06cf25ab48.webp,['https://americaapi.kaafifoods.com/storage/products/prod_532612da4f5644358affcd06cf25ab48.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Battlax SC2 Rain Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Battlax SC2 Rain Tire,"Front, Rear",0340-0985
0340-0986,Battlax SC2 Tire,BRIDGESTONE,1,Street Bike,Tires,Harley-Davidson,Battlax SC2 Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_7ba5475d5e37f95a9d9b0cf839dc83a0.webp,['https://americaapi.kaafifoods.com/storage/products/prod_7ba5475d5e37f95a9d9b0cf839dc83a0.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Battlax SC2 Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Battlax SC2 Tire,"Front, Rear",0340-0986
0340-0987,Battlax SC2 Rain Tire,BRIDGESTONE,1,Street Bike,Tires,Harley-Davidson,Battlax SC2 Rain Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_e19bfbb3f8ef096e99ebf59a6022838f.webp,['https://americaapi.kaafifoods.com/storage/products/prod_e19bfbb3f8ef096e99ebf59a6022838f.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Battlax SC2 Rain Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Battlax SC2 Rain Tire,"Front, Rear",0340-0987
0340-0988,Battlax SC2 Tire,BRIDGESTONE,1,Street Bike,Tires,Harley-Davidson,Battlax SC2 Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_7ba5475d5e37f95a9d9b0cf839dc83a0.webp,['https://americaapi.kaafifoods.com/storage/products/prod_7ba5475d5e37f95a9d9b0cf839dc83a0.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Battlax SC2 Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Battlax SC2 Tire,"Front, Rear",0340-0988
0340-0989,Battlax SC2 Tire,BRIDGESTONE,1,Street Bike,Tires,Harley-Davidson,Battlax SC2 Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_d218aa09cae9dbc7ddeab9f788fb347e.webp,['https://americaapi.kaafifoods.com/storage/products/prod_d218aa09cae9dbc7ddeab9f788fb347e.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Battlax SC2 Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Battlax SC2 Tire,"Front, Rear",0340-0989
0340-0990,Battlax SC2 Tire,BRIDGESTONE,1,Street Bike,Tires,Harley-Davidson,Battlax SC2 Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_d218aa09cae9dbc7ddeab9f788fb347e.webp,['https://americaapi.kaafifoods.com/storage/products/prod_d218aa09cae9dbc7ddeab9f788fb347e.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Battlax SC2 Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Battlax SC2 Tire,"Front, Rear",0340-0990
0340-1097,Roadtec� Scooter Tire,METZELER,1,Street Bike,Tires,Harley-Davidson,Roadtec� Scooter Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_641c0cf7bb916d9694216be7069399ef.webp,['https://americaapi.kaafifoods.com/storage/products/prod_641c0cf7bb916d9694216be7069399ef.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Roadtec\ufffd Scooter Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Roadtec� Scooter Tire,"Front, Rear",0340-1097
0340-1106,Roadtec� Scooter Tire,METZELER,1,Street Bike,Tires,Harley-Davidson,Roadtec� Scooter Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_641c0cf7bb916d9694216be7069399ef.webp,['https://americaapi.kaafifoods.com/storage/products/prod_641c0cf7bb916d9694216be7069399ef.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Roadtec\ufffd Scooter Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Roadtec� Scooter Tire,"Front, Rear",0340-1106
0340-1107,Roadtec� Scooter Tire,METZELER,1,Street Bike,Tires,Harley-Davidson,Roadtec� Scooter Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_641c0cf7bb916d9694216be7069399ef.webp,['https://americaapi.kaafifoods.com/storage/products/prod_641c0cf7bb916d9694216be7069399ef.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Roadtec\ufffd Scooter Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Roadtec� Scooter Tire,"Front, Rear",0340-1107
0340-1108,Roadtec� Scooter Tire,METZELER,1,Street Bike,Tires,Harley-Davidson,Roadtec� Scooter Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_641c0cf7bb916d9694216be7069399ef.webp,['https://americaapi.kaafifoods.com/storage/products/prod_641c0cf7bb916d9694216be7069399ef.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Roadtec\ufffd Scooter Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Roadtec� Scooter Tire,"Front, Rear",0340-1108
0340-1130,Roadtec� Scooter Tire,METZELER,1,Street Bike,Tires,Harley-Davidson,Roadtec� Scooter Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_641c0cf7bb916d9694216be7069399ef.webp,['https://americaapi.kaafifoods.com/storage/products/prod_641c0cf7bb916d9694216be7069399ef.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Roadtec\ufffd Scooter Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Roadtec� Scooter Tire,"Front, Rear",0340-1130
0340-1131,Roadtec� Scooter Tire,METZELER,1,Street Bike,Tires,Harley-Davidson,Roadtec� Scooter Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_641c0cf7bb916d9694216be7069399ef.webp,['https://americaapi.kaafifoods.com/storage/products/prod_641c0cf7bb916d9694216be7069399ef.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Roadtec\ufffd Scooter Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Roadtec� Scooter Tire,"Front, Rear",0340-1131
